State,Year,quarter,state_total_pop,state_emp_total,state_hires_total,state_avg_earnings,econ_emp_per_1k,econ_hires_per_1k,econ_hire_rate,growth_emp_qoq,growth_earn_qoq,growth_emp_yoy,STATE_# Alcohol-Impaired Driving Deaths,STATE_# Driving Deaths,STATE_Premature Deaths,STATE_% Adults with Obesity,STATE_% Children in Poverty,STATE_% Children in Single-Parent Households,STATE_% Drive Alone to Work,STATE_% Excessive Drinking,STATE_% Fair or Poor Health,STATE_% Long Commute - Drives Alone,STATE_% Low Birthweight,STATE_% Severe Housing Problems,STATE_% Smokers,STATE_% Some College,STATE_% Unemployed,STATE_% Uninsured,STATE_% With Access to Exercise Opportunities,STATE_Food Environment Index,STATE_Income Ratio,STATE_Mentally Unhealthy Days,STATE_Physically Unhealthy Days,STATE_Preventable Hospitalization Rate,STATE_Primary Care Physicians Rate,STATE_Social Association Rate,STATE_Teen Birth Rate,STATE_Violent Crime Rate
Alabama,2014,1,4843737,1484428,234866,3183.49299,306.4633773,48.48859465,0.158219867,,,,1273,4438,70721,32.9504565,27.50248273,37.2470823,84.21563196,11.52472919,20.22333595,31.99968855,10.31934221,14.75307984,21.68218448,57.19581615,7.37854957,16.60950286,51.93523883,6.932836085,0,4.254047381,4.28923577,0,62.13299149,0,48.18684317,410.7453018
Alabama,2014,2,4843737,1488384,296168,3186.477239,307.2801021,61.14452539,0.198986283,0.002665,0.000937413,,1273,4438,70721,32.9504565,27.50248273,37.2470823,84.21563196,11.52472919,20.22333595,31.99968855,10.31934221,14.75307984,21.68218448,57.19581615,7.37854957,16.60950286,51.93523883,6.932836085,0,4.254047381,4.28923577,0,62.13299149,0,48.18684317,410.7453018
Alabama,2014,3,4843737,1510987,292385,3158.744593,311.9465405,60.36351685,0.193505967,0.015186269,-0.008703231,,1273,4438,70721,32.9504565,27.50248273,37.2470823,84.21563196,11.52472919,20.22333595,31.99968855,10.31934221,14.75307984,21.68218448,57.19581615,7.37854957,16.60950286,51.93523883,6.932836085,0,4.254047381,4.28923577,0,62.13299149,0,48.18684317,410.7453018
Alabama,2014,4,4843737,1509475,273242,3383.957254,311.6343848,56.41140301,0.181017904,-0.00100067,0.071298155,,1273,4438,70721,32.9504565,27.50248273,37.2470823,84.21563196,11.52472919,20.22333595,31.99968855,10.31934221,14.75307984,21.68218448,57.19581615,7.37854957,16.60950286,51.93523883,6.932836085,0,4.254047381,4.28923577,0,62.13299149,0,48.18684317,410.7453018
Alabama,2015,1,4854803,1510048,246062,3224.297608,311.0420752,50.68423992,0.162949787,0.000379602,-0.047181343,0.017259173,1204,4321,72385,33.16751483,27.35735916,38.08914064,84.90991047,11.53870703,20.19976866,32.3965592,10.2171929,15.16919994,21.67350218,57.77065403,6.549347095,15.76538789,64.35565427,6.694086063,5.030240217,4.252503428,4.285822844,69.08895214,62.88313458,12.48355065,46.9685245,410.0931253
Alabama,2015,2,4854803,1514762,314609,3237.356,312.0130724,64.80365939,0.207695334,0.003121755,0.004049996,0.017722577,1204,4321,72385,33.16751483,27.35735916,38.08914064,84.90991047,11.53870703,20.19976866,32.3965592,10.2171929,15.16919994,21.67350218,57.77065403,6.549347095,15.76538789,64.35565427,6.694086063,5.030240217,4.252503428,4.285822844,69.08895214,62.88313458,12.48355065,46.9685245,410.0931253
Alabama,2015,3,4854803,1539862,306525,3211.861809,317.1832101,63.13850428,0.199060046,0.01657026,-0.007875004,0.019110025,1204,4321,72385,33.16751483,27.35735916,38.08914064,84.90991047,11.53870703,20.19976866,32.3965592,10.2171929,15.16919994,21.67350218,57.77065403,6.549347095,15.76538789,64.35565427,6.694086063,5.030240217,4.252503428,4.285822844,69.08895214,62.88313458,12.48355065,46.9685245,410.0931253
Alabama,2015,4,4854803,1538684,293817,3510.697919,316.9405638,60.52089034,0.190953438,-0.000765004,0.093041397,0.019350436,1204,4321,72385,33.16751483,27.35735916,38.08914064,84.90991047,11.53870703,20.19976866,32.3965592,10.2171929,15.16919994,21.67350218,57.77065403,6.549347095,15.76538789,64.35565427,6.694086063,5.030240217,4.252503428,4.285822844,69.08895214,62.88313458,12.48355065,46.9685245,410.0931253
Alabama,2016,1,4866824,1536793,265464,3234.249866,315.7691751,54.54563387,0.172738944,-0.001228972,-0.078744472,0.017711358,1274,4294,73929,33.5261194,27.31375143,38.20032909,85.26353025,13.9113926,21.04394507,32.77319467,10.14514229,15.36684348,19.6853847,58.15615001,6.872057355,15.8746651,63.14152871,6.630406421,5.064997252,4.613115083,4.642889285,63.23396779,63.92044772,12.49597649,44.56866648,409.6331017
Alabama,2016,2,4866824,1543768,328274,3298.885467,317.202348,67.45138102,0.212644646,0.004538672,0.019984727,0.019148883,1274,4294,73929,33.5261194,27.31375143,38.20032909,85.26353025,13.9113926,21.04394507,32.77319467,10.14514229,15.36684348,19.6853847,58.15615001,6.872057355,15.8746651,63.14152871,6.630406421,5.064997252,4.613115083,4.642889285,63.23396779,63.92044772,12.49597649,44.56866648,409.6331017
Alabama,2016,3,4866824,1563200,329630,3374.366602,321.1950956,67.73000215,0.210868731,0.012587384,0.022880799,0.015155904,1274,4294,73929,33.5261194,27.31375143,38.20032909,85.26353025,13.9113926,21.04394507,32.77319467,10.14514229,15.36684348,19.6853847,58.15615001,6.872057355,15.8746651,63.14152871,6.630406421,5.064997252,4.613115083,4.642889285,63.23396779,63.92044772,12.49597649,44.56866648,409.6331017
Alabama,2016,4,4866824,1558607,292757,3425.616694,320.251359,60.15360325,0.187832468,-0.002938204,0.015188063,0.012948078,1274,4294,73929,33.5261194,27.31375143,38.20032909,85.26353025,13.9113926,21.04394507,32.77319467,10.14514229,15.36684348,19.6853847,58.15615001,6.872057355,15.8746651,63.14152871,6.630406421,5.064997252,4.613115083,4.642889285,63.23396779,63.92044772,12.49597649,44.56866648,409.6331017
Alabama,2017,1,4877989,1554275,284287,3409.475286,318.6302798,58.27954922,0.1829065,-0.002779405,-0.004711972,0.011375637,1260,4281,75262,33.96644742,26.45038937,38.01197776,85.42598286,13.86861474,20.00208922,33.11759522,10.09354919,15.40968629,19.35175409,58.79193393,6.158677841,14.16871847,0,6.505342345,5.082714292,4.346475011,4.317696188,59.03098674,64.6021089,12.41110588,41.75970139,430.8814225
Alabama,2017,2,4877989,1561530,335661,3345.958275,320.117573,68.81134828,0.214956485,0.004667771,-0.018629556,0.011505615,1260,4281,75262,33.96644742,26.45038937,38.01197776,85.42598286,13.86861474,20.00208922,33.11759522,10.09354919,15.40968629,19.35175409,58.79193393,6.158677841,14.16871847,0,6.505342345,5.082714292,4.346475011,4.317696188,59.03098674,64.6021089,12.41110588,41.75970139,430.8814225
Alabama,2017,3,4877989,1580544,327963,3308.072401,324.0154908,67.23323894,0.207500076,0.012176519,-0.011322877,0.011095189,1260,4281,75262,33.96644742,26.45038937,38.01197776,85.42598286,13.86861474,20.00208922,33.11759522,10.09354919,15.40968629,19.35175409,58.79193393,6.158677841,14.16871847,0,6.505342345,5.082714292,4.346475011,4.317696188,59.03098674,64.6021089,12.41110588,41.75970139,430.8814225
Alabama,2017,4,4877989,1576768,308676,3523.731508,323.2414013,63.27935549,0.195765008,-0.002389051,0.065191774,0.011652071,1260,4281,75262,33.96644742,26.45038937,38.01197776,85.42598286,13.86861474,20.00208922,33.11759522,10.09354919,15.40968629,19.35175409,58.79193393,6.158677841,14.16871847,0,6.505342345,5.082714292,4.346475011,4.317696188,59.03098674,64.6021089,12.41110588,41.75970139,430.8814225
Alabama,2018,1,4891628,1575382,297130,3493.570888,322.0567876,60.74255851,0.188608223,-0.000879013,-0.008559284,0.013579965,1146,4426,0,34.57902682,24.63831655,37.89969279,85.72190254,15.71437778,20.34783346,33.66632438,10.06969274,15.41957297,19.39941858,59.40373376,6.037755837,11.89753738,63.17262871,6.945420052,5.107863866,4.469942234,4.37823876,59.75101209,65.3272815,12.24904974,35.98703401,430.3153431
Alabama,2018,2,4891628,1583329,358589,3441.671017,323.6814001,73.30667827,0.226477883,0.005044491,-0.014855823,0.013960026,1146,4426,0,34.57902682,24.63831655,37.89969279,85.72190254,15.71437778,20.34783346,33.66632438,10.06969274,15.41957297,19.39941858,59.40373376,6.037755837,11.89753738,63.17262871,6.945420052,5.107863866,4.469942234,4.37823876,59.75101209,65.3272815,12.24904974,35.98703401,430.3153431
Alabama,2018,3,4891628,1603945,353005,3413.033823,327.8959479,72.16513602,0.220085477,0.013020667,-0.008320724,0.014805662,1146,4426,0,34.57902682,24.63831655,37.89969279,85.72190254,15.71437778,20.34783346,33.66632438,10.06969274,15.41957297,19.39941858,59.40373376,6.037755837,11.89753738,63.17262871,6.945420052,5.107863866,4.469942234,4.37823876,59.75101209,65.3272815,12.24904974,35.98703401,430.3153431
Alabama,2018,4,4891628,1603143,334887,3649.05227,327.7319943,68.46125666,0.208894029,-0.000500017,0.069152097,0.016727255,1146,4426,0,34.57902682,24.63831655,37.89969279,85.72190254,15.71437778,20.34783346,33.66632438,10.06969274,15.41957297,19.39941858,59.40373376,6.037755837,11.89753738,63.17262871,6.945420052,5.107863866,4.469942234,4.37823876,59.75101209,65.3272815,12.24904974,35.98703401,430.3153431
Alabama,2019,1,4907965,1605714,307037,3586.137831,327.1649248,62.55892208,0.191215248,0.001603725,-0.017241309,0.019253743,1302,4554,0,35.0244409,24.23576334,37.86875723,85.87825505,15.72117064,20.32878543,33.93303169,10.05776017,14.86393096,19.39005151,59.70157027,4.434527745,10.77501125,62.16627935,7.03469334,5.081203495,4.468489737,4.376069862,5369.131473,65.50430916,12.21960119,33.56400812,472.7877587
Alabama,2019,2,4907965,1610252,370987,3547.753559,328.0895442,75.58876235,0.230390647,0.002826157,-0.010703513,0.017004047,1302,4554,0,35.0244409,24.23576334,37.86875723,85.87825505,15.72117064,20.32878543,33.93303169,10.05776017,14.86393096,19.39005151,59.70157027,4.434527745,10.77501125,62.16627935,7.03469334,5.081203495,4.468489737,4.376069862,5369.131473,65.50430916,12.21960119,33.56400812,472.7877587
Alabama,2019,3,4907965,1626744,352107,3521.499331,331.4497964,71.74195415,0.216448931,0.010241875,-0.00740024,0.014214328,1302,4554,0,35.0244409,24.23576334,37.86875723,85.87825505,15.72117064,20.32878543,33.93303169,10.05776017,14.86393096,19.39005151,59.70157027,4.434527745,10.77501125,62.16627935,7.03469334,5.081203495,4.468489737,4.376069862,5369.131473,65.50430916,12.21960119,33.56400812,472.7877587
Alabama,2019,4,4907965,1620842,344464,4011.345088,330.2472613,70.18468958,0.21252164,-0.003628106,0.139101477,0.011040188,1302,4554,0,35.0244409,24.23576334,37.86875723,85.87825505,15.72117064,20.32878543,33.93303169,10.05776017,14.86393096,19.39005151,59.70157027,4.434527745,10.77501125,62.16627935,7.03469334,5.081203495,4.468489737,4.376069862,5369.131473,65.50430916,12.21960119,33.56400812,472.7877587
Alabama,2020,1,5033094,1622820,302411,3952.752866,322.429901,60.08451263,0.186349071,0.001220353,-0.014606627,0.010653205,1284,4654,81791,35.37926164,23.72766547,37.06766504,85.81666076,14.68724997,21.39636448,34.43333669,10.15899105,14.30882592,18.77270192,60.32090708,3.962904808,11.03283763,61.8154634,7.06873605,5.117848878,4.809748174,4.650494771,5703.105174,65.95930714,11.92948872,31.23092158,472.4483263
Alabama,2020,2,5033094,1540426,258099,3689.578799,306.0594537,51.28038539,0.167550405,-0.050772113,-0.066579945,-0.043363399,1284,4654,81791,35.37926164,23.72766547,37.06766504,85.81666076,14.68724997,21.39636448,34.43333669,10.15899105,14.30882592,18.77270192,60.32090708,3.962904808,11.03283763,61.8154634,7.06873605,5.117848878,4.809748174,4.650494771,5703.105174,65.95930714,11.92948872,31.23092158,472.4483263
Alabama,2020,3,5033094,1521105,377572,3944.884276,302.2206619,75.01787171,0.248222181,-0.012542634,0.069196375,-0.064938921,1284,4654,81791,35.37926164,23.72766547,37.06766504,85.81666076,14.68724997,21.39636448,34.43333669,10.15899105,14.30882592,18.77270192,60.32090708,3.962904808,11.03283763,61.8154634,7.06873605,5.117848878,4.809748174,4.650494771,5703.105174,65.95930714,11.92948872,31.23092158,472.4483263
Alabama,2020,4,5033094,1553935,370945,4498.40472,308.7434886,73.70118659,0.238713331,0.021582994,0.140313481,-0.041279162,1284,4654,81791,35.37926164,23.72766547,37.06766504,85.81666076,14.68724997,21.39636448,34.43333669,10.15899105,14.30882592,18.77270192,60.32090708,3.962904808,11.03283763,61.8154634,7.06873605,5.117848878,4.809748174,4.650494771,5703.105174,65.95930714,11.92948872,31.23092158,472.4483263
Alabama,2021,1,5049196,1573580,313847,4052.325922,311.6496171,62.15781681,0.199447756,0.012642099,-0.099163776,-0.030342244,1280,4764,82249,36.04101827,21.72849836,31.53894449,85.73055777,15.45171256,21.58168069,34.80364102,10.21172897,13.84781931,20.60458491,60.61303592,3.022705919,11.872013,61.86465923,6.989105671,5.082433909,5.055368599,4.529720912,5348.639127,65.3473753,11.84056929,29.24076175,471.0256467
Alabama,2021,2,5049196,1581960,396874,4097.908765,313.3092873,78.60142486,0.250874864,0.005325436,0.011248563,0.026962671,1280,4764,82249,36.04101827,21.72849836,31.53894449,85.73055777,15.45171256,21.58168069,34.80364102,10.21172897,13.84781931,20.60458491,60.61303592,3.022705919,11.872013,61.86465923,6.989105671,5.082433909,5.055368599,4.529720912,5348.639127,65.3473753,11.84056929,29.24076175,471.0256467
Alabama,2021,3,5049196,1606777,424604,4123.576297,318.2243272,84.09338833,0.264258201,0.015687502,0.006263568,0.056322213,1280,4764,82249,36.04101827,21.72849836,31.53894449,85.73055777,15.45171256,21.58168069,34.80364102,10.21172897,13.84781931,20.60458491,60.61303592,3.022705919,11.872013,61.86465923,6.989105671,5.082433909,5.055368599,4.529720912,5348.639127,65.3473753,11.84056929,29.24076175,471.0256467
Alabama,2021,4,5049196,1623857,410784,4726.692805,321.607044,81.35631891,0.252968088,0.010629975,0.146260543,0.044996734,1280,4764,82249,36.04101827,21.72849836,31.53894449,85.73055777,15.45171256,21.58168069,34.80364102,10.21172897,13.84781931,20.60458491,60.61303592,3.022705919,11.872013,61.86465923,6.989105671,5.082433909,5.055368599,4.529720912,5348.639127,65.3473753,11.84056929,29.24076175,471.0256467
Alabama,2022,1,5076181,1633041,352115,4387.434886,321.7066137,69.36612386,0.215619204,0.00565567,-0.071774903,0.037787084,1255,4848,88086,35.53545512,20.70586809,30.84132301,84.93661097,16.16645056,21.66649328,35.23743373,10.32172429,13.64504772,20.6784066,61.43786947,5.886794132,11.57997115,57.58582081,6.8866489,5.024980189,5.479956966,4.682071926,4792.43368,65.87342847,11.64226383,27.84909202,469.6467309
Alabama,2022,2,5076181,1639373,411362,4313.218276,322.9540081,81.03769349,0.250926421,0.003877429,-0.016915718,0.036292321,1255,4848,88086,35.53545512,20.70586809,30.84132301,84.93661097,16.16645056,21.66649328,35.23743373,10.32172429,13.64504772,20.6784066,61.43786947,5.886794132,11.57997115,57.58582081,6.8866489,5.024980189,5.479956966,4.682071926,4792.43368,65.87342847,11.64226383,27.84909202,469.6467309
Alabama,2022,3,5076181,1662620,422299,4492.175625,327.5336321,83.192266,0.253996103,0.014180421,0.041490446,0.034754667,1255,4848,88086,35.53545512,20.70586809,30.84132301,84.93661097,16.16645056,21.66649328,35.23743373,10.32172429,13.64504772,20.6784066,61.43786947,5.886794132,11.57997115,57.58582081,6.8866489,5.024980189,5.479956966,4.682071926,4792.43368,65.87342847,11.64226383,27.84909202,469.6467309
Alabama,2022,4,5076181,1675840,380278,4720.637494,330.1379521,74.91419238,0.226917844,0.007951306,0.050857733,0.032012055,1255,4848,88086,35.53545512,20.70586809,30.84132301,84.93661097,16.16645056,21.66649328,35.23743373,10.32172429,13.64504772,20.6784066,61.43786947,5.886794132,11.57997115,57.58582081,6.8866489,5.024980189,5.479956966,4.682071926,4792.43368,65.87342847,11.64226383,27.84909202,469.6467309
Alabama,2023,1,5117673,1678509,349446,4738.525306,327.9828547,68.2822056,0.208188339,0.001592634,0.003789279,0.027842534,1255,4848,88086,39.0346903,22.51756173,30.59182415,0,15.97787136,18.52868819,35.19834399,10.30922626,13.11563931,19.04962869,61.31860159,3.454064074,11.81741294,60.98690867,6.864262,5.011464386,5.161992417,3.665949401,3548.998762,65.77714989,11.38584386,27.81126013,0
Alabama,2023,2,5117673,1684275,391216,4470.750039,329.1095387,76.44411825,0.232275608,0.003435192,-0.056510254,0.02738974,1255,4848,88086,39.0346903,22.51756173,30.59182415,0,15.97787136,18.52868819,35.19834399,10.30922626,13.11563931,19.04962869,61.31860159,3.454064074,11.81741294,60.98690867,6.864262,5.011464386,5.161992417,3.665949401,3548.998762,65.77714989,11.38584386,27.81126013,0
Alabama,2023,3,5117673,1705685,386007,4477.560735,333.2930807,75.42627284,0.226306147,0.012711701,0.00152339,0.02590189,1255,4848,88086,39.0346903,22.51756173,30.59182415,0,15.97787136,18.52868819,35.19834399,10.30922626,13.11563931,19.04962869,61.31860159,3.454064074,11.81741294,60.98690867,6.864262,5.011464386,5.161992417,3.665949401,3548.998762,65.77714989,11.38584386,27.81126013,0
Alabama,2023,4,5117673,1708328,343383,4904.710364,333.8095263,67.09748747,0.20100531,0.001549524,0.095397842,0.019386099,1255,4848,88086,39.0346903,22.51756173,30.59182415,0,15.97787136,18.52868819,35.19834399,10.30922626,13.11563931,19.04962869,61.31860159,3.454064074,11.81741294,60.98690867,6.864262,5.011464386,5.161992417,3.665949401,3548.998762,65.77714989,11.38584386,27.81126013,0
Alabama,2024,1,5157699,1698084,314245,4910.39632,329.2328614,60.92736315,0.185058572,-0.005996507,0.001159285,0.011662136,1193,4748,98140,39.68490051,21.61320379,30.27804047,82.9578154,14.70835058,19.07791839,35.31039041,10.3685974,13.02920995,18.06444824,61.39015996,2.614953966,11.68082997,61.41556947,6.970924845,5.063956047,5.696843205,4.126831217,3252.439414,63.54410807,11.22140259,25.21725553,0
Alabama,2024,2,5157699,1703465,361434,4668.656719,330.2761561,70.07659811,0.212175771,0.003168866,-0.049230161,0.011393626,1193,4748,98140,39.68490051,21.61320379,30.27804047,82.9578154,14.70835058,19.07791839,35.31039041,10.3685974,13.02920995,18.06444824,61.39015996,2.614953966,11.68082997,61.41556947,6.970924845,5.063956047,5.696843205,4.126831217,3252.439414,63.54410807,11.22140259,25.21725553,0
Alabama,2024,3,5157699,1724437,345734,4657.921687,334.3423104,67.03260504,0.200490943,0.012311377,-0.002299383,0.010993824,1193,4748,98140,39.68490051,21.61320379,30.27804047,82.9578154,14.70835058,19.07791839,35.31039041,10.3685974,13.02920995,18.06444824,61.39015996,2.614953966,11.68082997,61.41556947,6.970924845,5.063956047,5.696843205,4.126831217,3252.439414,63.54410807,11.22140259,25.21725553,0
Alabama,2024,4,5157699,1721289,321154,5097.600313,333.7319607,62.26691399,0.186577617,-0.001825523,0.094393735,0.007586951,1193,4748,98140,39.68490051,21.61320379,30.27804047,82.9578154,14.70835058,19.07791839,35.31039041,10.3685974,13.02920995,18.06444824,61.39015996,2.614953966,11.68082997,61.41556947,6.970924845,5.063956047,5.696843205,4.126831217,3252.439414,63.54410807,11.22140259,25.21725553,0
Alaska,2014,1,704106,230063,44293,4171.370133,326.7448367,62.90672143,0.192525526,,,,108,303,6273,27.79424547,14.31827637,31.40215596,67.45092302,19.20321812,12.97122067,16.35922276,5.781809841,20.74592099,20.60185285,65.62098162,6.865209838,21.3816459,72.82182995,7.696070841,0,2.940669161,3.420317111,0,85.68397327,0,38.97064838,407.7069662
Alaska,2014,2,704106,235566,80492,4016.829797,334.5604213,114.3180146,0.34169617,0.023919535,-0.03704786,,108,303,6273,27.79424547,14.31827637,31.40215596,67.45092302,19.20321812,12.97122067,16.35922276,5.781809841,20.74592099,20.60185285,65.62098162,6.865209838,21.3816459,72.82182995,7.696070841,0,2.940669161,3.420317111,0,85.68397327,0,38.97064838,407.7069662
Alaska,2014,3,704106,262068,64601,4032.30594,372.1996404,91.74896962,0.246504724,0.112503502,0.003852825,,108,303,6273,27.79424547,14.31827637,31.40215596,67.45092302,19.20321812,12.97122067,16.35922276,5.781809841,20.74592099,20.60185285,65.62098162,6.865209838,21.3816459,72.82182995,7.696070841,0,2.940669161,3.420317111,0,85.68397327,0,38.97064838,407.7069662
Alaska,2014,4,704106,247843,47910,4150.760562,351.9967164,68.04373205,0.19330786,-0.054279805,0.029376398,,108,303,6273,27.79424547,14.31827637,31.40215596,67.45092302,19.20321812,12.97122067,16.35922276,5.781809841,20.74592099,20.60185285,65.62098162,6.865209838,21.3816459,72.82182995,7.696070841,0,2.940669161,3.420317111,0,85.68397327,0,38.97064838,407.7069662
Alaska,2015,1,705385,234231,44632,4271.63425,332.0612148,63.27324794,0.190546939,-0.054921866,0.029120853,0.018116777,96,290,6708,28.23214089,12.49521056,30.55078131,67.45813546,19.20106963,12.97462109,16.43091773,5.733446155,20.88384144,20.64420423,65.87602614,6.408016337,22.03358856,78.27590754,7.470594498,3.963507069,2.942573914,3.422462201,44.31109379,84.61068091,11.45945286,38.2270826,392.5697395
Alaska,2015,2,705385,238352,81255,4141.486096,337.9034144,115.1924127,0.34090337,0.017593743,-0.030468,0.011826834,96,290,6708,28.23214089,12.49521056,30.55078131,67.45813546,19.20106963,12.97462109,16.43091773,5.733446155,20.88384144,20.64420423,65.87602614,6.408016337,22.03358856,78.27590754,7.470594498,3.963507069,2.942573914,3.422462201,44.31109379,84.61068091,11.45945286,38.2270826,392.5697395
Alaska,2015,3,705385,265028,64836,4093.765127,375.7210601,91.91576231,0.244638302,0.111918507,-0.011522668,0.011294778,96,290,6708,28.23214089,12.49521056,30.55078131,67.45813546,19.20106963,12.97462109,16.43091773,5.733446155,20.88384144,20.64420423,65.87602614,6.408016337,22.03358856,78.27590754,7.470594498,3.963507069,2.942573914,3.422462201,44.31109379,84.61068091,11.45945286,38.2270826,392.5697395
Alaska,2015,4,705385,249381,44506,4260.565685,353.5388476,63.09462209,0.178465882,-0.059039045,0.040745024,0.006205541,96,290,6708,28.23214089,12.49521056,30.55078131,67.45813546,19.20106963,12.97462109,16.43091773,5.733446155,20.88384144,20.64420423,65.87602614,6.408016337,22.03358856,78.27590754,7.470594498,3.963507069,2.942573914,3.422462201,44.31109379,84.61068091,11.45945286,38.2270826,392.5697395
Alaska,2016,1,709432,232230,40837,4123.465095,327.3463841,57.56295177,0.17584722,-0.068774285,-0.032178964,-0.008542849,97,300,6890,28.27521228,14.47418808,30.50103168,67.82249465,22.62190682,12.66791179,16.79352045,5.678398633,20.78565539,18.68814545,65.94287211,6.701552667,20.5830933,67.43620153,7.38853745,3.953707193,2.915951353,3.261542191,38.81813635,84.45495368,11.1693717,36.72759324,389.7822974
Alaska,2016,2,709432,235454,74930,3968.966669,331.8908648,105.619707,0.318236258,0.013882789,-0.037468106,-0.012158488,97,300,6890,28.27521228,14.47418808,30.50103168,67.82249465,22.62190682,12.66791179,16.79352045,5.678398633,20.78565539,18.68814545,65.94287211,6.701552667,20.5830933,67.43620153,7.38853745,3.953707193,2.915951353,3.261542191,38.81813635,84.45495368,11.1693717,36.72759324,389.7822974
Arizona,2014,1,6732873,2143447,375953,3790.154066,318.3554777,55.83842143,0.175396453,,,,1158,4149,63658,24.29805961,26.99906355,35.19763836,76.08903115,16.1443429,15.56257609,34.61081782,7.064997765,19.7030894,16.49069873,61.46410624,8.408462454,19.60465517,47.23932532,7.128080706,0,3.382896261,3.445101668,0,63.8730683,0,51.84461389,386.3944194
Arizona,2014,2,6732873,2136963,415942,3572.596315,317.3924415,61.77778788,0.194641648,-0.003025034,-0.057400767,,1158,4149,63658,24.29805961,26.99906355,35.19763836,76.08903115,16.1443429,15.56257609,34.61081782,7.064997765,19.7030894,16.49069873,61.46410624,8.408462454,19.60465517,47.23932532,7.128080706,0,3.382896261,3.445101668,0,63.8730683,0,51.84461389,386.3944194
Arizona,2014,3,6732873,2138802,423047,3544.508141,317.665579,62.83305804,0.197796243,0.000860567,-0.007862118,,1158,4149,63658,24.29805961,26.99906355,35.19763836,76.08903115,16.1443429,15.56257609,34.61081782,7.064997765,19.7030894,16.49069873,61.46410624,8.408462454,19.60465517,47.23932532,7.128080706,0,3.382896261,3.445101668,0,63.8730683,0,51.84461389,386.3944194
Arizona,2014,4,6732873,2160641,483196,3842.001328,320.9092166,71.7666886,0.223635486,0.010210856,0.083930739,,1158,4149,63658,24.29805961,26.99906355,35.19763836,76.08903115,16.1443429,15.56257609,34.61081782,7.064997765,19.7030894,16.49069873,61.46410624,8.408462454,19.60465517,47.23932532,7.128080706,0,3.382896261,3.445101668,0,63.8730683,0,51.84461389,386.3944194
Arizona,2015,1,6832810,2201501,411223,3828.035275,322.1955535,60.18358479,0.186792102,0.018911055,-0.003635099,0.027084411,1082,4058,66101,23.87733682,26.4858324,35.77475904,76.24981188,16.15248631,15.55515729,34.51098229,7.05779478,20.18827238,16.48487047,61.88295416,8.086097861,20.40318085,86.03915466,6.877110603,4.536018878,3.381233329,3.442898237,44.9851701,65.32030896,5.650853066,48.79907363,385.5401416
Arizona,2015,2,6832810,2209620,458386,3635.062676,323.3837909,67.08601586,0.20745015,0.003687938,-0.05041035,0.034000121,1082,4058,66101,23.87733682,26.4858324,35.77475904,76.24981188,16.15248631,15.55515729,34.51098229,7.05779478,20.18827238,16.48487047,61.88295416,8.086097861,20.40318085,86.03915466,6.877110603,4.536018878,3.381233329,3.442898237,44.9851701,65.32030896,5.650853066,48.79907363,385.5401416
Arizona,2015,3,6832810,2211718,449067,3597.783709,323.6908388,65.72215531,0.203039899,0.000949485,-0.010255385,0.034091982,1082,4058,66101,23.87733682,26.4858324,35.77475904,76.24981188,16.15248631,15.55515729,34.51098229,7.05779478,20.18827238,16.48487047,61.88295416,8.086097861,20.40318085,86.03915466,6.877110603,4.536018878,3.381233329,3.442898237,44.9851701,65.32030896,5.650853066,48.79907363,385.5401416
Arizona,2015,4,6832810,2232634,521314,4004.606319,326.7519512,76.29569679,0.233497295,0.009456902,0.113075894,0.033320205,1082,4058,66101,23.87733682,26.4858324,35.77475904,76.24981188,16.15248631,15.55515729,34.51098229,7.05779478,20.18827238,16.48487047,61.88295416,8.086097861,20.40318085,86.03915466,6.877110603,4.536018878,3.381233329,3.442898237,44.9851701,65.32030896,5.650853066,48.79907363,385.5401416
Arizona,2016,1,6944767,2268658,426198,3767.609658,326.6715788,61.3696615,0.187863486,0.016135202,-0.059181014,0.030505096,1083,4020,68082,23.49034228,25.57074073,36.19572052,76.39807518,16.63773519,16.38152419,34.65309733,7.026874771,20.19615777,15.66440091,62.17569223,6.966942371,19.99445371,86.12732304,6.855608532,4.585186781,3.566803696,3.637682704,39.27213976,66.37590897,5.622561581,44.81151169,385.3737111
Arizona,2016,2,6944767,2276182,463371,3718.648295,327.7549844,66.72232488,0.203573792,0.003316498,-0.012995339,0.030123732,1083,4020,68082,23.49034228,25.57074073,36.19572052,76.39807518,16.63773519,16.38152419,34.65309733,7.026874771,20.19615777,15.66440091,62.17569223,6.966942371,19.99445371,86.12732304,6.855608532,4.585186781,3.566803696,3.637682704,39.27213976,66.37590897,5.622561581,44.81151169,385.3737111
Arizona,2016,3,6944767,2284489,494844,3822.936802,328.9511369,71.25422638,0.216610367,0.003649532,0.028044735,0.032902477,1083,4020,68082,23.49034228,25.57074073,36.19572052,76.39807518,16.63773519,16.38152419,34.65309733,7.026874771,20.19615777,15.66440091,62.17569223,6.966942371,19.99445371,86.12732304,6.855608532,4.585186781,3.566803696,3.637682704,39.27213976,66.37590897,5.622561581,44.81151169,385.3737111
