,State,Year,state_total_pop,state_emp_avg,state_emp_sum,state_hires_total,state_avg_earnings,state_avg_earnings_meanq,econ_emp_per_1k,econ_hires_per_1k,econ_hire_rate_annual,growth_emp_yoy,growth_earn_yoy,growth_hires_yoy,STATE_# Alcohol-Impaired Driving Deaths,STATE_# Driving Deaths,STATE_Premature Deaths,STATE_% Adults with Obesity,STATE_% Children in Poverty,STATE_% Children in Single-Parent Households,STATE_% Drive Alone to Work,STATE_% Excessive Drinking,STATE_% Fair or Poor Health,STATE_% Long Commute - Drives Alone,STATE_% Low Birthweight,STATE_% Severe Housing Problems,STATE_% Smokers,STATE_% Some College,STATE_% Unemployed,STATE_% Uninsured,STATE_% With Access to Exercise Opportunities,STATE_Food Environment Index,STATE_Income Ratio,STATE_Mentally Unhealthy Days,STATE_Physically Unhealthy Days,STATE_Preventable Hospitalization Rate,STATE_Primary Care Physicians Rate,STATE_Social Association Rate,STATE_Teen Birth Rate,STATE_Violent Crime Rate
97,Georgia,2020,10732888.0,3703492.0,14813968.0,3095561.0,4645.377542465328,4642.600967958291,345.0601552909152,288.4182710189466,0.8358492471429667,-0.033989568447242796,0.05366118681824734,-0.08001607228247512,1548.0,7196.0,131421.0,31.970492489998964,21.169543295336723,37.157785319231735,79.71067227630016,16.104840383673704,17.63619085866858,41.22645944875228,9.528343273074576,16.844578797384525,16.45169918407215,62.68290507904072,3.9838290571700874,15.534568095350268,76.31545784132612,7.206081541147173,4.697158542256021,3.7572170616926988,3.458021456338739,4835.061013121538,67.1805088248382,8.474687290602942,26.65305043312612,378.02219149894995
98,Georgia,2021,10792060.0,3808923.25,15235693.0,3862218.0,4939.1036342751195,4936.840305965425,352.93755316408544,357.87588282496574,1.0139920776823215,0.028468064734580228,0.06322975670431939,0.24766334761292055,1524.0,7523.0,132779.0,32.29720065492594,19.678933067458853,30.547404447082037,79.50473811019957,17.295552805243474,18.931472569039368,41.94880632613236,9.625005787326696,16.23048011525295,17.75902119705092,63.0708897975487,3.4663609376938624,15.913946655841052,76.26725899927867,7.556675101880456,4.645478367051177,4.284892032729458,4.021608592540577,4718.8571045750305,66.241635795205,8.33800525195265,24.660664611403206,376.2849040257349
99,Georgia,2022,10931805.0,4012857.5,16051430.0,4029380.0,5198.690467329079,5199.6812439734895,367.08096238452845,368.5923779284391,1.0041173901639917,0.053541181224903915,0.052557478497220804,0.04328134766085187,1606.0,7755.0,142841.0,33.81779191999858,19.635439938784124,30.52844791954715,78.08493502882632,17.66046875620836,20.421247964082784,42.16142579381905,9.67807473959711,15.806165051778528,18.225064104235305,63.75134278245933,6.5001388545975995,15.731693677646607,70.73628156413793,7.507684860825821,4.625211973777616,5.017039674397921,4.337702642762553,4206.450082946046,66.88709933995347,8.330036899425204,22.908332786639537,375.5066591220536
100,Georgia,2023,11064432.0,4130938.5,16523754.0,3515628.0,5392.761453662406,5392.682091948976,373.3529656108872,317.7413897071264,0.8510482545310224,0.029425664878456312,0.037330744646744525,-0.12750150147169043,1606.0,7755.0,142841.0,34.96332971272272,20.57271733424725,30.50715092100718,0.0,16.64750652728823,15.729249409278307,42.17669069682022,9.668170581808969,15.361633465828156,17.161586677020562,64.14861758283206,3.931689933191509,15.375107828259537,74.59293251451749,7.455955009710395,4.621443737683739,4.7830173973384555,3.366891547799594,3243.8424659304696,66.89222167030354,8.296203639558925,22.873277660683982,0.0
101,Georgia,2024,11180878.0,4171562.25,16686249.0,3226777.0,5617.395340918141,5618.333832068493,373.0979132408027,288.59781852552186,0.7735176431803217,0.00983402439905605,0.04165470495698987,-0.08216199211065563,1587.0,7996.0,160395.0,34.828240563934244,17.364771907894887,30.570205103452604,74.69365434774417,15.90843695530405,17.17442488863576,42.24376013225437,9.989605258397138,15.087887335689306,15.916406144490622,64.64393998326706,3.073254512662587,14.817990527255994,74.05752726372688,7.675470486307067,4.585494454722929,5.0073200178593185,3.710633233239404,3045.3855012101913,65.5919407229459,8.378310199806409,19.93084678726312,0.0
102,Hawaii,2014,1415335.0,503506.75,2014027.0,302426.0,3416.588713557465,3416.1580224958398,355.7509352909382,213.67803382238128,0.6006394154596736,,,,231.0,555.0,11972.0,22.283024442976398,17.220699693005542,30.163054212269323,66.3041907472896,19.454981470817863,13.811687409694526,38.83705829361953,8.146325074982249,27.310128313457387,15.307373307379525,66.31797283920338,5.842039491228005,8.129967718760161,87.56624193897875,7.94751275423572,0.0,2.8012849254770074,2.929296597625297,0.0,85.37317434539526,0.0,36.087332504403214,263.37201667937245
103,Hawaii,2015,1422999.0,513217.5,2052870.0,324520.0,3564.5587913506456,3563.63262527861,360.65907284544824,228.05356855486195,0.632324501795048,0.01928623598392673,0.04330930357699081,0.0730558880519532,223.0,550.0,12437.0,22.46506912513642,14.427690673008202,29.874867604024896,66.7425113884022,19.458339183653678,13.813479559718596,39.364899694237316,8.170230546859058,27.817819297736186,15.311259740871217,66.61559752562576,4.794393685568808,7.748744674526928,93.08680044157147,7.655748668832515,4.245541023713632,2.8017758269682553,2.929811686445317,28.31297164650151,83.86038198832888,6.711753937660657,34.96100726353582,253.10482106129874
104,Hawaii,2016,1428885.0,523660.25,2094641.0,335473.0,3659.830041042833,3659.0994812191348,366.481732259769,234.77956588528818,0.6406310198263091,0.02034761090570762,0.026727361019647546,0.03375138666337976,211.0,535.0,12820.0,22.1203180801814,15.17315340282808,29.32871641594783,66.7058175689431,20.633105393366158,13.195081409630586,39.72503742428537,8.188047540833203,28.038182932328827,13.561691108801618,66.86415019897393,4.370034681699708,7.618626866915445,90.11333681341434,7.654022821990574,4.244181988399924,2.8050000524884786,2.815438051347729,24.600954597465854,86.48339512397429,6.619318010466248,33.05285304202533,253.10848357286523
105,Hawaii,2017,1425763.0,530504.0,2122016.0,343081.0,3753.931765358979,3754.095648121772,372.08428048700944,240.62975403345436,0.6467076591316936,0.013069065295675966,0.02571204762539547,0.022678427175957527,196.0,516.0,13046.0,22.282193604406906,14.554121687826097,29.081925838784738,66.97561778964854,20.49770378051013,12.631231605453564,40.10277591717558,8.172588835106353,27.904836385809585,12.626811306016426,67.47524106502637,3.622138521603491,6.039190314878777,0.0,7.584811080102373,4.2104216177553,2.8914866212484887,2.942852930816569,23.6945489818434,86.38969374162467,6.5465916390417584,30.863575957224594,249.3834114655612
106,Hawaii,2018,1423102.0,535108.75,2140435.0,338237.0,3836.774826145153,3836.5589623059714,376.01573885779095,237.675865819878,0.6320902059628066,0.008679953402801864,0.022068344861950803,-0.014119114728008838,187.0,535.0,0.0,22.26595753501857,11.217076709891492,29.199444440603408,66.8557381835597,19.511852189277235,12.827395726049497,40.42887874516373,8.217773200514552,27.801060350763606,12.077044878895562,67.71107949049399,3.0252739074822066,4.763353656734673,92.59423858827196,7.902205323300789,4.280112917172735,3.077399595257875,3.0268090177679188,23.412849774647214,87.16228555739504,6.49138847695006,25.642490228621863,249.4652580021919
107,Hawaii,2019,1415615.0,535637.25,2142549.0,334238.0,3986.52381859178,3986.663699132781,378.37777220501334,236.1079813367335,0.624000664628907,0.0009876497067184942,0.0390299142462529,-0.011823070805382025,178.0,517.0,0.0,23.097141878264924,11.853453799232136,29.327678399093557,67.31245505514227,19.515077741271362,12.829873702289284,41.159861120431756,8.243718937396423,27.61999754441466,12.081846665393787,68.16083753202132,2.3627822999708603,4.2138851785469305,91.26047878013057,8.013045425486448,4.31807933744108,3.078265317124361,3.0277145215231083,2179.4311744365523,88.20001766103071,6.512514256332563,23.68468782778825,244.06039729850252
108,Hawaii,2020,1451252.0,457751.5,1831006.0,259768.0,4199.621529366917,4228.88207312872,315.41834223139745,178.9957912202705,0.5674869443355183,-0.1454076429523899,0.053454518390514,-0.22280530639843465,166.0,532.0,14148.0,23.66247646859401,11.741697306877098,28.948360539101053,67.1075323018437,20.417809629633254,13.119763251323468,41.5749198622982,8.265836194063242,27.087770124574813,11.700274768333854,68.35245276356025,2.4471167079250775,4.622542259990551,92.47568524300759,8.10737308200092,4.338972068795614,3.2898417222621963,3.185074617952422,2182.225036037849,90.2836213145615,6.5410984504750695,21.77361953646764,243.79247259029367
109,Hawaii,2021,1447029.0,463329.25,1853317.0,325299.0,4583.721074160546,4574.1557620623,320.193479190811,224.80475512239215,0.7020903601488574,0.01218510480031196,0.09146051426484887,0.2522674078408426,170.0,545.0,14415.0,24.578550533541485,11.15840034995843,21.382879767289868,67.56422409759487,22.214253230565195,16.695056373448065,41.75302478388478,8.305450137694951,26.73688023194299,15.593402701064658,68.56531357447606,2.7118238624089797,4.713984278182466,92.40447405008129,8.081333615290365,4.315017051934593,3.7279965211971717,3.6126191964278784,2116.6068945404686,88.87082428893962,6.551960177437258,19.999862666491513,243.8089804837647
110,Hawaii,2022,1440359.0,498135.25,1992541.0,312669.0,4718.897207134006,4716.917470707834,345.841036852618,217.0771314651417,0.6276789285640797,0.07512152535157235,0.02949047963138025,-0.0388258187083268,169.0,537.0,14779.0,25.174507952531275,10.324744942059583,22.460000632621334,67.66406913905465,21.434885219268615,16.815725593411088,41.021994863780485,8.298324373133244,26.458793544303763,14.446397807768758,68.71685663037256,11.514197645764465,4.755402368591363,89.79786499179573,8.179812046857762,4.280750851426118,3.947328664175224,3.4427481980297543,1985.1651747932287,90.18147975608859,6.734513178916321,18.303377184916922,243.82402886531054
111,Hawaii,2023,1441387.0,512493.5,2049974.0,298353.0,4913.294519345123,4913.788811524591,355.55579452291437,206.99021151155102,0.5821595786092897,0.02882399910466083,0.041195496252223615,-0.04578643869395431,169.0,537.0,14779.0,24.20847288063511,12.88776151026754,21.90367116243652,0.0,18.919516560270868,11.619032015690442,40.634594456589376,8.298474020990932,26.225100261273365,12.949822566736067,68.93218303169567,5.680802755601462,4.684251525602606,93.50805826214443,7.656740833655361,4.333302911570386,3.9521649410236943,2.491176362912434,1529.0757561987168,93.02225564681797,6.607042299221997,18.311885171394902,0.0
112,Hawaii,2024,1446146.0,515528.25,2062113.0,291582.0,5128.163479401953,5128.089195360786,356.48423464850714,201.62694499725478,0.5655984904803956,0.005921538517073875,0.04373215552432805,-0.022694593317312044,171.0,511.0,15595.0,25.170688782460413,12.073173178918312,21.85296791673798,66.62040794321297,18.546436627903095,13.2431716438036,40.736671470238825,8.46092865994058,25.69941016802425,11.828495739710926,68.94145457279487,3.4929812097673483,4.409118784281723,91.53510083129056,8.138500607822447,4.402058640846263,4.290745097119763,2.7101589680940306,1534.4487817965821,89.07591684724088,6.453922414594771,15.464322187572368,0.0
113,Idaho,2014,1632248.0,531507.0,2126028.0,448309.0,3072.986915506287,3071.6048634967883,325.6288260117335,274.65740500218106,0.843467724790078,,,,335.0,1018.0,14238.0,26.687864711734978,21.13395537932961,24.550939964899808,76.83272054211061,14.283180497081327,14.389272953619793,21.23536362121442,6.4717764702422675,15.002677765945307,16.22626089907906,62.90351555886279,7.098681372125318,18.84292499182761,62.65884154153239,7.3201546318035735,0.0,3.3639124079184044,3.5186547019815615,0.0,59.59842880104617,0.0,36.674549171442344,213.6805159565347
114,Idaho,2015,1652495.0,548168.25,2192673.0,471562.0,3125.0007078118806,3123.575192579153,331.7215785826886,285.3636470912166,0.8602504796656866,0.03134718827785899,0.016926135299545886,0.05186824266298468,318.0,1000.0,14920.0,27.323834020677825,19.16524848789255,24.95435875356857,77.67448884433489,14.289088378482234,14.381984151237976,21.35135410394585,6.502837754131511,15.808241145903631,16.228334306609096,63.24509125033064,6.247543242404358,18.458612444038017,78.94843661068292,7.169473553626486,4.038335095239564,3.3647525105976115,3.5187324016108974,34.79673725487823,61.958812561653744,7.670887766217538,35.347139911571745,202.77912083159953
115,Idaho,2016,1684036.0,569510.25,2278041.0,491990.0,3182.190427652531,3179.7962807688373,338.18175502186415,292.1493364749922,0.8638826079074081,0.03893330195610563,0.018300706203901822,0.04331986037891094,314.0,960.0,15462.0,27.790257393547407,18.889011517568505,25.1728039578097,78.17232847537352,16.473763862530255,13.79659526280911,22.08637238158804,6.4951601455459445,16.11672663842278,16.415338567584065,63.61559530016328,4.858480680586325,18.7859687310374,75.99305623827954,7.13149683260928,4.100705964522131,3.5328094530045675,3.549641515977093,31.15371609633048,63.56457286755152,7.645247047577511,33.42708636323503,202.91052391285666
116,Idaho,2017,1719745.0,586488.5,2345954.0,505365.0,3331.6989122548866,3329.6828497780307,341.0322460597356,293.8604269819072,0.861679299764616,0.029812018308713495,0.04698288427466813,0.027185511900648388,313.0,967.0,15933.0,28.059373511770637,17.65683831033089,24.981348526685963,77.94693564945815,16.058609909593827,14.245631667306537,21.95110647218047,6.47674745845778,16.404273527251377,14.318006702882533,64.03259459293017,4.182264626971434,15.74495342347274,0.0,7.243727122334997,4.1748066524798775,3.520279849499513,3.631518587461482,29.935386443920468,64.29849506316924,7.547159903307254,30.943049955795534,204.79578416288717
117,Idaho,2018,1752074.0,607968.0,2431872.0,524428.0,3459.021161475604,3457.5463806201656,346.99904227789466,299.31840778414613,0.8625914521816938,0.03662390652161125,0.03821541278907041,0.03772125097701661,341.0,1053.0,0.0,28.718279479063096,16.642919762521448,25.331665858506376,78.24342827219152,17.232672690981946,15.219298419196,22.52227577145714,6.5594666548486575,16.161931809974405,14.339484353911661,63.996171983191466,3.866406114794085,12.817264862780307,80.05286576921758,7.669328350286575,4.195419183997918,3.8750336383802044,3.654796437424078,30.5415773934206,64.46101442046968,7.444676386276313,26.09049646502339,205.09537827956746
118,Idaho,2019,1789060.0,627841.5,2511366.0,530603.0,3562.8817149710558,3560.8905941905355,350.93373056241825,296.58200395738544,0.8451225349072975,0.03268839807358282,0.030025995403608716,0.011774733614528592,349.0,1113.0,0.0,28.437642896269548,14.79298262774865,24.87558596530498,78.4870382496611,17.23689978060914,15.212325264218265,23.110220898125274,6.566402866952191,15.940973434392077,14.33447965443282,64.41724901660994,3.1972414229415254,11.795904281093181,78.68676338979625,7.735746146020816,4.188798227773531,3.8747790790974057,3.653313062082702,2635.450046393078,64.78633397373481,7.422746108549797,23.994867745707754,215.15396593238887
119,Idaho,2020,1849415.0,633120.5,2532482.0,526495.0,3788.383130857396,3784.2963284876487,342.3355493493889,284.6819129292236,0.8315873518548207,0.008408173081900448,0.06329186145551621,-0.007742134891811769,342.0,1131.0,17620.0,29.33491623026741,14.109356418110591,24.645361723456933,78.51401557510195,16.613625243929107,14.3782020718387,23.21999756679815,6.7184045911363235,15.256641565420336,13.555207481795938,64.20760178544752,2.866850756319764,11.79636652725434,79.52716544070697,7.782376751567387,4.193319134022176,3.8314461141178433,3.666852413501445,2639.011008345882,66.03364036735941,6.531477128388626,22.0948476376342,214.32777733047482
120,Idaho,2021,1904848.0,664989.5,2659958.0,604130.0,4064.699547135707,4058.594598016962,349.1037080123978,317.15391464305816,0.9084805098426366,0.05033638936031924,0.07293782247831264,0.14745629113286926,367.0,1169.0,17840.0,29.074082341478167,12.796760528924093,18.134566402932073,78.4254365099887,18.572119656140632,16.904895562321254,23.67002091505464,6.778610491982153,14.6027431982761,17.29868269478025,64.29207214097397,2.9432904668059856,13.144650036984485,79.55520156440524,8.109484221313195,4.105717271456464,4.369031756238619,4.055791491755091,2438.9183651398957,65.60111672952382,6.559388340352833,20.114561613967165,214.52792908981306
121,Idaho,2022,1944299.0,695836.0,2783344.0,605390.0,4327.153883961163,4323.110057456141,357.88528410496536,311.366718801995,0.8700182226846556,0.04638644670329381,0.06456918495006632,0.0020856438183834607,363.0,1167.0,18920.0,31.674058671017164,11.507087747306356,17.102115318547277,77.76446012620877,19.09077875200231,17.37006190920224,24.01859518520557,6.76577134822972,14.281032825747605,16.090389595427453,65.40125036686644,5.385363745682115,12.769917757351315,68.10829770419961,8.061889297890911,3.9772379633251163,4.503221878037428,4.251889322057559,2075.3178477178662,65.87112733175299,6.482513720111768,18.563664655571362,214.384806341639
122,Idaho,2023,1971122.0,714004.5,2856018.0,569264.0,4495.9293253754,4495.153701352964,362.2325254347524,288.8020122549492,0.7972834905102139,0.026110319098178306,0.03900379925008281,-0.05967392920266275,363.0,1167.0,18920.0,32.7640150635019,12.519588386715789,17.531794366092115,0.0,17.579416855808578,13.111223556938636,24.65446035303751,6.7669308018739125,13.913150267899912,15.849760136612549,65.0580687750596,3.603517570165897,11.209027467230163,74.66640653967873,8.13472509565618,3.9629462571697442,4.238177504382369,3.2973024617459306,1573.7416106156797,63.883995511186015,6.251107192557937,18.58624759659987,0.0
123,Idaho,2024,2001619.0,732694.75,2930779.0,556851.0,4749.073949281062,4747.217206874527,366.05105666962595,278.20029685969206,0.7600040808262922,0.026176655749368526,0.056305294319662,-0.021805348660726833,371.0,1185.0,21236.0,32.90410207936675,12.224079357759893,16.9902727205685,75.34919925079774,16.98440916622769,14.502959254483496,25.15384081585956,6.876494799387344,13.239733440454232,15.474010638388226,66.082937768319,2.6960151800417,10.497626469757328,77.35782614583164,8.298316163065998,3.929580723322093,4.876579371948086,3.6665897422956353,1479.2967967430366,61.519054252677456,6.308289626581675,15.393114479126508,0.0
124,Illinois,2014,12885092.0,4956376.25,19825505.0,3378921.0,4294.864440628372,4295.152749202169,384.65974864595455,262.23491458190597,0.6817321425103673,,,,1793.0,4755.0,128799.0,27.682681598237714,20.868557073554463,32.223181226113276,73.37887415683058,19.1824672730315,14.190907965577583,40.43221847387663,8.374177576690952,18.266152274966114,17.297101440952073,66.32797760290553,8.909608859545768,14.791252624621128,86.32186615572373,7.98326458940396,0.0,3.1269989302365864,3.313358693907657,0.0,78.93024167642031,0.0,36.91465021961087,462.27747138804125
125,Illinois,2015,12859585.0,5042085.25,20168341.0,3550972.0,4435.561327825625,4435.271889401258,392.0877112286283,276.1342609423243,0.7042665532083179,0.017292674259747735,0.032759331322845676,0.05091891760712961,1737.0,4703.0,128644.0,27.30400717441504,20.891161456609993,32.40666636238789,73.52243051037395,19.190520860509885,14.192513646435712,40.40709899269689,8.3077272330149,18.668847283203007,17.29533614809498,66.67064380572435,9.19032587719815,14.533000351096012,89.5941034967976,7.821688374858131,4.7296603732792475,3.1281008290703003,3.313570756754592,64.15338550971902,79.09770341096466,9.846710536380947,35.46573021828886,430.07620534139386
126,Illinois,2016,12821709.0,5105660.25,20422641.0,3530041.0,4488.620189426039,4488.542568728058,398.2043462380873,275.3175103256516,0.6913975523537823,0.012608870506503236,0.011962152629377458,-0.0058944424230886645,1681.0,4716.0,130047.0,27.419663533153027,20.40931212056053,32.6071655126468,73.42274186197685,20.628396464153102,15.011950177624529,40.620782603941485,8.247084960381933,18.78432005484961,15.378800649741777,67.08461450956143,7.075972373753871,14.531108826636803,89.556313317255,7.771489658671867,4.789961639621695,3.3950515021047507,3.5443800978481104,58.389687777970934,81.01470421509099,9.844167307233652,33.37741176981353,429.74509474193206
127,Illinois,2017,12779893.0,5138768.25,20555073.0,3645811.0,4637.668938806493,4638.725722653889,402.0979088009579,285.27711460495016,0.7094717688426599,0.0064845677892491965,0.03320591698348014,0.03279565308164976,1635.0,4787.0,132343.0,27.333832795000713,19.361176286843715,32.68739467801492,73.40576820574265,20.72968868827211,15.401477548285838,40.99659066785614,8.19465795974054,18.641854463680325,14.739567105470423,67.51623370222907,5.948925670322914,11.123241126475934,0.0,7.970531161724124,4.826703380485619,3.529371033695903,3.5584025746794747,54.91398222739424,80.37843826405276,9.745292352523835,30.942700336792374,394.10801465635404
128,Illinois,2018,12724685.0,5180901.25,20723605.0,3700385.0,4790.66722314964,4791.872109111009,407.15359555069534,290.80366233034454,0.714235771237678,0.008199046532211294,0.03299034199334663,0.014968960267002321,1639.0,4951.0,0.0,27.964569928450096,17.93941695216817,32.621535032061594,73.43104800677055,21.406717757964174,16.28447486875636,41.24027889099023,8.181846468475058,18.47734974001286,14.80546188194731,68.11757493436474,5.89441302077126,8.158773156038428,91.46257287418733,8.29576244912939,4.878718331726642,3.5049473303464302,3.6832219710388814,53.37014248054078,80.64321677158766,9.795642137890978,26.04031805974888,393.7250105858996
129,Illinois,2019,12667017.0,5201876.0,20807504.0,3641173.0,4922.780672011405,4923.873659164115,410.66306297686344,287.45307596887255,0.699973048184924,0.004048475156711392,0.02757725442154716,-0.016001578214158797,1657.0,5088.0,0.0,28.709686376832053,17.22443470313492,32.60814511764138,73.38732935421176,21.407751236027764,16.282629862910056,41.7814486078293,8.209972417279765,17.9526250323962,14.804394067484637,68.52164496468353,4.974556143121057,7.463323234479979,91.04594654446628,8.314509967105911,4.90658337818894,3.504610067936109,3.682920994151756,4989.292872426081,81.06132775249137,9.815159704935331,23.804414135749397,404.2120573613437
130,Illinois,2020,12799088.0,4880735.75,19522943.0,3195944.0,5250.968545725918,5244.874174933644,381.3346505626026,249.70091619027855,0.6548078330198475,-0.061735468127267934,0.06666717361194538,-0.12227625548140668,1636.0,5121.0,143269.0,29.71181767794705,16.405897459256472,32.700177606197016,73.09012861849014,21.14764008751839,15.910559711535287,42.42616059050457,8.261415054537212,17.43867328812317,14.405847896272286,69.00851313354302,4.320043835746849,7.871575666666399,91.13594068372407,8.319938756573906,4.902921895283328,3.7921617369707388,3.522153782677116,5092.536312274749,81.6428200196764,9.586092753444188,21.81345671690406,405.8068853979488
131,Illinois,2021,12700641.0,4915743.0,19662972.0,3857112.0,5621.924096265814,5619.921738842678,387.0468427538421,303.6942781076955,0.7846447627550911,0.007172535411285071,0.07064516713623031,0.20687721687238575,1619.0,5206.0,144035.0,29.718914690998666,15.716150326585877,25.494251692425085,73.0362795057205,21.408934263171066,16.934637291480918,42.6564377892423,8.299447174666126,16.991853405002406,17.312324373472048,69.38671773304868,3.9850342665334333,8.09066660382803,91.10739554881584,8.557231182268673,4.890256142437188,4.151272187050195,3.810374851999337,4936.364783556987,80.75526093525515,9.6484163262061,19.839868927189926,404.3869558608281
132,Illinois,2022,12621821.0,5142395.75,20569583.0,3905626.0,5819.931905717292,5821.544865152596,407.42106467838516,309.43443105396597,0.7594954161200059,0.046107526369869214,0.03522064795983245,0.012577804326138312,1557.0,5401.0,155317.0,32.169332135196655,13.972890346012672,25.090535475497337,71.69086947778739,22.576800139575177,17.78859480735783,42.481086722747854,8.307690973626235,16.628732832717702,15.641380384019074,70.36655304528685,9.481333450919744,8.701518746413333,87.17663430586107,8.616698541359444,4.84929666432597,4.191514812792248,3.6200759135551484,4472.343585446189,81.51765565364934,9.553596666655627,18.18179459798621,403.6184564575325
133,Illinois,2023,12642259.0,5220666.0,20882664.0,3447043.0,5990.855694848128,5993.56946114052,412.95357103505,272.6603686888554,0.6602688239393212,0.015220580796411866,0.02936869226303615,-0.1174160045022232,1557.0,5401.0,155317.0,32.8291691540254,16.011298550361925,25.051144055337016,0.0,16.591309206211903,13.216487172110618,42.245736351391,8.306336604438522,16.187264531999475,15.186250851212588,70.47265332061106,6.0729514371681095,8.340310242683424,90.35874425694905,8.305880365210047,4.853755319029389,3.6472154554823497,2.785799245453511,3346.8482277573967,81.23699356262199,9.439689169501666,18.165756675334237,0.0
134,Illinois,2024,12710158.0,5228598.0,20914392.0,3166960.0,6183.2765973306805,6185.068251058313,411.37159742624755,249.16763426544344,0.6056996540946541,0.001519346382243185,0.0321191015580672,-0.08125312042814667,1581.0,5657.0,166370.0,33.543983395013655,15.884070567808834,25.01684233570865,68.79802803184684,17.50822554028239,14.609925801079736,41.98797849719885,8.42051568058932,15.77614447691765,14.328943707859493,70.94202590608748,4.580556610357862,8.168517730634013,90.64121523801666,8.542714425737273,4.850994551200013,4.46217853778364,3.3128597214713276,3350.518227389463,79.20767552899736,9.37911895688804,14.947275434310084,0.0
135,Indiana,2014,6596019.0,2490885.0,9963540.0,1893862.0,3391.8976536451905,3391.8230789424174,377.6346005067602,287.12197463348724,0.7603169154738175,,,,994.0,3796.0,75409.0,31.282371776066746,22.171934495640475,33.00935936065697,82.81776826769342,15.690517446963085,15.988797652038299,29.562656914723863,8.21528314275626,13.53704940817752,22.63256039741547,59.54058930636963,8.41280839597663,16.57830177963168,63.97537520888211,7.520843255193216,0.0,3.651820545089394,3.569071480843218,0.0,65.3914601934015,0.0,40.61229545676084,326.18731082363126
136,Indiana,2015,6611442.0,2538996.75,10155987.0,2034684.0,3506.3757426038455,3506.01894548491,384.0307076731521,307.7519246179578,0.8013732195600487,0.019315122938232798,0.033750454951265454,0.07435705452667618,963.0,3759.0,78120.0,31.215920203187142,22.057834024710495,33.216666765401094,83.09390369778863,15.696439581561782,15.973706825228144,29.747286824871185,8.150413374155061,13.806184749328844,22.611238123241495,60.08619820414187,7.548552576861901,16.601392192545287,74.85887229162525,7.206564286580749,4.270217563379246,3.6498686065762955,3.5663918249604247,67.9833006006859,66.27033667381791,12.643688198049137,39.36097043164973,327.41636562531613
137,Indiana,2016,6637898.0,2587530.5,10350122.0,2089659.0,3549.0026355244895,3548.3491744531175,389.8117295565554,314.8073381061294,0.807588161762731,0.01911532576794358,0.012156966637291731,0.02701893758441114,945.0,3815.0,80099.0,31.28030447289187,21.377717358718076,33.923839634973376,83.13633021272487,16.052786318801523,16.601204281837415,29.984163104042878,8.107557609414192,14.012923913195978,20.394515899460945,60.72017860403212,6.0653755064985,16.10599339443041,75.15460018144964,7.190447051159871,4.291540455682212,3.9350520300251675,3.7576327927907296,61.66703868453538,67.54483193018633,12.553550931106539,37.76091105535106,327.5865929012451
138,Indiana,2017,6662068.0,2618844.5,10475378.0,2150525.0,3666.9945484544805,3667.35371860434,393.09783388581445,322.80141841842504,0.8211732311712284,0.01210188633525286,0.033246499100599736,0.029127240377496998,918.0,3882.0,82008.0,31.665480013113044,20.483969692293744,33.998769069618675,82.98211349247904,16.81329459775933,16.268887791110682,30.16772584728946,8.03048821165327,14.047445198295549,18.201249877377336,61.29573693008533,4.823672298179326,13.966517445041182,0.0,7.239164145427515,4.300784236525101,3.9715266197678702,3.7835932414677576,55.57629425727867,67.56936290207786,12.404835313735724,35.655857080655316,349.19835893790366
139,Indiana,2018,6698481.0,2651216.75,10604867.0,2184073.0,3779.170452491295,3779.6156598150415,395.7937254729841,326.054966790232,0.8238002419077958,0.012361272309218818,0.030590692883383955,0.01559991164948094,884.0,3948.0,0.0,31.944454481545893,19.23180853987643,33.83124489874554,82.94249687803851,18.106597283870382,16.452918323850493,30.25614702796052,7.9610075297005904,13.98637287686497,19.49779916604487,61.887932283996456,4.449655110415306,11.294102594617272,76.82491670388784,7.586771851707873,4.27622064004682,4.005247175023081,3.807977261992969,55.0575126151735,66.83231625329535,12.27428036215363,31.03708842470588,349.4515279292806
140,Indiana,2019,6731010.0,2676276.5,10705106.0,2119740.0,3874.027818687643,3874.36622245481,397.60399999405735,314.9215348068121,0.7920482057814281,0.009452169461436904,0.025100049703716498,-0.02945551728353402,852.0,4089.0,0.0,32.68615283590427,17.96341863999608,33.69417721830394,82.96777454164675,18.1105542863413,16.441447696833126,30.50364905118251,7.997537266959363,13.657304118108295,19.487420550838777,62.25533250859761,3.549749465305004,9.451480494202217,75.57388627826886,7.61518632419206,4.283072523112807,4.003520084975296,3.8060945207505363,4932.757439225317,67.21873019271699,12.239192543928823,28.93984364032762,361.9142507251003
141,Indiana,2020,6790497.0,2578855.25,10315421.0,1993877.0,4047.8697471484684,4046.0135325905167,379.7741534971593,293.6275503840146,0.7731635965221391,-0.036401788081313724,0.044873691309660145,-0.05937662166114712,819.0,4165.0,90977.0,33.30559309576309,17.640726532976895,34.039649051362886,82.98077834037622,17.752961205671507,18.108995744569906,31.072679245716476,7.987319798863467,13.153875556094224,19.34016759506139,62.5730848683567,3.4621356839553403,9.588220334931256,75.60750790208293,7.642811579181907,4.257329018447233,4.449261826170476,4.045266415854764,4914.341760257018,67.10150008165823,11.76669821838283,27.078150829010045,362.5218243820187
